Time_Dep_h,Debris_Start,Debris_Target,Delta_V1_m_s,Delta_V2_m_s,Travel_Time_h
2087.5,1,3,2137.75,2141.28,7.531
2087.5,2,0,2559.31,2433.87,8.184
2087.5,2,1,2170.36,2174.24,8.358
2087.5,2,3,2088.62,2073.29,7.414
2087.5,3,0,2357.87,2415.16,7.534
2087.5,3,1,1975.83,1967.13,6.053
2087.5,3,2,2018.34,1995.17,6.153
2088.0,0,1,2459.33,2392.41,7.147
2088.0,0,2,2475.29,2371.8,7.236
2088.0,0,3,2265.21,2223.19,6.202
2088.0,1,0,2147.52,2141.71,8.136
2088.0,1,2,2065.38,2075.63,6.879
2088.0,1,3,2065.75,2081.96,7.493
2088.0,2,0,2215.49,2339.74,8.141
2088.0,2,1,2217.5,2208.49,8.377
2088.0,2,3,2145.79,2167.81,7.458
2088.0,3,0,2334.23,2201.17,7.491
2088.0,3,1,1925.75,1903.86,6.019
2088.0,3,2,1935.04,1951.68,6.127
2088.5,0,1,2057.71,2135.89,7.062
2088.5,0,2,2101.47,2222.29,7.179
2088.5,0,3,1926.55,1992.59,6.119
2088.5,1,0,2429.76,2546.8,8.279
2088.5,1,2,2032.01,2026.94,6.856
2088.5,1,3,2133.63,2148.84,7.535
2088.5,2,0,2536.61,2556.57,8.201
2088.5,2,1,2150.9,2138.68,8.331
2088.5,2,3,2157.95,2139.36,7.451
2088.5,3,0,2230.06,2334.08,7.51
2088.5,3,1,1955.13,1956.1,6.046
2088.5,3,2,2026.36,2024.47,6.161
2089.0,0,1,2382.09,2455.38,7.152
2089.0,0,2,2430.38,2476.46,7.25
2089.0,0,3,2203.17,2269.39,6.207
2089.0,1,0,2520.89,2374.21,8.256
2089.0,1,2,2041.53,2059.21,6.872
2089.0,1,3,2106.18,2103.48,7.515
2089.0,2,0,2306.21,2159.42,8.101
2089.0,2,1,2205.4,2206.33,8.374
2089.0,2,3,2094.38,2119.37,7.437
2089.0,3,0,2423.5,2361.36,7.528
2089.0,3,1,1966.61,1945.1,6.043
2089.0,3,2,1946.39,1921.91,6.114
2089.5,0,1,2341.72,2167.88,7.096
2089.5,0,2,2273.6,2111.06,7.167
2089.5,0,3,2167.19,2042.23,6.159
2089.5,1,0,2267.33,2409.22,8.245
2089.5,1,2,2064.41,2062.65,6.876
2089.5,1,3,2225.86,2239.81,7.607
2089.5,2,0,2404.04,2533.22,8.189
2089.5,2,1,2198.2,2179.98,8.363
2089.5,2,3,2175.88,2176.09,7.464
2089.5,3,0,2097.28,2157.23,7.455
2089.5,3,1,1919.71,1920.75,6.025
2089.5,3,2,1995.34,2011.92,6.154
2090.0,0,1,2230.73,2373.13,7.128
2090.0,0,2,2287.82,2432.86,7.235
2090.0,0,3,2075.6,2194.86,6.185
2090.0,1,0,2553.4,2533.29,8.285
2090.0,1,2,2006.36,2021.7,6.849
2090.0,1,3,2136.53,2138.76,7.534
2090.0,2,0,2548.02,2406.28,8.177
2090.0,2,1,2203.89,2203.22,8.393
2090.0,2,3,2073.61,2062.95,7.405
2090.0,3,0,2372.74,2416.95,7.533
2090.0,3,1,1976.37,1965.83,6.05
2090.0,3,2,2012.85,1987.45,6.148
2090.5,0,1,2459.42,2373.41,7.143
2090.5,0,2,2469.01,2347.89,7.232
2090.5,0,3,2265.32,2208.57,6.202
2090.5,1,0,2138.37,2171.75,8.164
2090.5,1,2,2067.2,2076.11,6.882
2090.5,1,3,2069.9,2087.95,7.502
2090.5,2,0,2237.76,2371.2,8.148
2090.5,2,1,2216.99,2206.46,8.374
2090.5,2,3,2151.77,2171.89,7.461
2090.5,3,0,2303.67,2170.7,7.479
2090.5,3,1,1916.63,1896.61,6.009
2090.5,3,2,1943.15,1961.39,6.131
2091.0,0,1,2074.03,2169.12,7.072
2091.0,0,2,2121.72,2253.94,7.19
2091.0,0,3,1940.86,2021.06,6.133
2091.0,1,0,2448.32,2554.62,8.282
2091.0,1,2,2026.2,2021.72,6.854
2091.0,1,3,2135.98,2149.81,7.539
2091.0,2,0,2548.38,2547.71,8.199
2091.0,2,1,2203.07,2194.71,8.392
2091.0,2,3,2151.56,2131.57,7.449
2091.0,3,0,2250.52,2352.87,7.513
2091.0,3,1,1958.93,1958.94,6.044
2091.0,3,2,2027.84,2022.5,6.159
2091.5,0,1,2398.14,2455.31,7.152
2091.5,0,2,2443.99,2471.04,7.251
2091.5,0,3,2216.88,2270.64,6.21
2091.5,1,0,2502.03,2346.56,8.25
2091.5,1,2,2045.71,2062.88,6.876
2091.5,1,3,2100.57,2098.27,7.515
2091.5,2,0,2221.9,2118.07,8.063
2091.5,2,1,2221.19,2219.81,8.394
2091.5,2,3,2102.35,2128.12,7.443
2091.5,3,0,2420.69,2343.12,7.522
2091.5,3,1,1961.97,1939.44,6.037
2091.5,3,2,1930.87,1910.59,6.102
2092.0,0,1,2305.36,2133.92,7.084
2092.0,0,2,2218.38,2074.31,7.15
2092.0,0,3,2138.52,2014.9,6.152
2092.0,1,0,2288.06,2433.24,8.252
2092.0,1,2,2062.28,2059.48,6.877
2092.0,1,3,2111.09,2132.94,7.532
2092.0,2,0,2426.09,2545.39,8.191
2092.0,2,1,2217.38,2203.67,8.393
2092.0,2,3,2176.34,2173.39,7.464
2092.0,3,0,2114.17,2187.56,7.464
2092.0,3,1,1924.8,1926.62,6.025
2092.0,3,2,2001.59,2016.25,6.155
2092.5,0,1,2252.41,2391.82,7.132
2092.5,0,2,2309.63,2447.24,7.239
2092.5,0,3,2094.53,2211.62,6.192
2092.5,1,0,2558.94,2520.46,8.284
2092.5,1,2,2011.11,2027.42,6.856
2092.5,1,3,2134.83,2135.84,7.536
2092.5,2,0,2532.28,2376.51,8.169
2092.5,2,1,2179.84,2184.23,8.36
2092.5,2,3,2054.56,2059.03,7.394
2092.5,3,0,2386.06,2416.03,7.531
2092.5,3,1,1976.31,1963.89,6.045
2092.5,3,2,2006.23,1979.03,6.144
2093.0,0,1,2456.38,2352.22,7.138
2093.0,0,2,2458.9,2322.01,7.228
2093.0,0,3,2262.8,2192.14,6.201
2093.0,1,0,2145.64,2204.38,8.182
2093.0,1,2,2068.64,2076.15,6.884
2093.0,1,3,2074.57,2094.03,7.51
2093.0,2,0,2260.54,2400.98,8.155
2093.0,2,1,2228.67,2218.64,8.394
2093.0,2,3,2157.25,2175.17,7.463
2093.0,3,0,2267.37,2139.04,7.465
2093.0,3,1,1907.05,1890.32,5.998
2093.0,3,2,1951.26,1970.62,6.134
2093.5,0,1,2092.14,2201.31,7.081
2093.5,0,2,2142.77,2284.19,7.199
2093.5,0,3,1956.97,2048.59,6.145
2093.5,1,0,2466.04,2560.16,8.285
2093.5,1,2,2019.91,2016.42,6.852
2093.5,1,3,2137.95,2150.32,7.542
2093.5,2,0,2557.79,2535.94,8.197
2093.5,2,1,2145.6,2143.22,8.329
2093.5,2,3,2144.14,2123.23,7.447
2093.5,3,0,2270.66,2369.35,7.515
2093.5,3,1,1962.35,1961.2,6.042
2093.5,3,2,2028.39,2019.61,6.158
2094.0,0,1,2412.75,2452.62,7.151
2094.0,0,2,2455.71,2462.97,7.252
2094.0,0,3,2229.31,2269.7,6.213
2094.0,1,0,2479.01,2317.55,8.244
2094.0,1,2,2049.66,2066.21,6.88
2094.0,1,3,2094.51,2092.94,7.514
2094.0,2,0,2122.38,2178.54,8.062
2094.0,2,1,2210.71,2209.25,8.371
2094.0,2,3,2110.2,2136.39,7.447
2094.0,3,0,2414.53,2322.67,7.516
2094.0,3,1,1956.62,1933.35,6.03
2094.0,3,2,1910.27,1900.86,6.084
2094.5,0,1,2261.98,2098.92,7.07
2094.5,0,2,2140.62,2035.96,7.121
2094.5,0,3,2104.82,1986.63,6.143
2094.5,1,0,2308.93,2455.55,8.258
2094.5,1,2,2059.66,2055.98,6.877
2094.5,1,3,2211.89,2226.6,7.607
2094.5,2,0,2447.35,2554.66,8.193
2094.5,2,1,2187.31,2168.71,8.352
2094.5,2,3,2175.91,2169.88,7.464
2094.5,3,0,2132.61,2216.69,7.471
2094.5,3,1,1929.85,1932.16,6.025
2094.5,3,2,2007.3,2019.69,6.155
2095.0,0,1,2273.82,2408.24,7.135
2095.0,0,2,2330.87,2459.15,7.244
2095.0,0,3,2113.21,2226.46,6.199
2095.0,1,0,2562.19,2505.45,8.283
2095.0,1,2,2015.92,2033.0,6.862
2095.0,1,3,2132.61,2132.56,7.538
2095.0,2,0,2511.62,2344.84,8.161
2095.0,2,1,2184.4,2188.7,8.36
2095.0,2,3,2057.32,2069.37,7.408
2095.0,3,0,2397.63,2412.41,7.529
2095.0,3,1,1975.59,1961.35,6.041
2095.0,3,2,1998.41,1970.03,6.139
2095.5,0,1,2450.05,2328.83,7.133
2095.5,0,2,2444.79,2294.17,7.224
2095.5,0,3,2257.58,2173.86,6.2
2095.5,1,0,2158.02,2236.74,8.196
2095.5,1,2,2069.66,2075.77,6.886
2095.5,1,3,2079.51,2100.0,7.517
2095.5,2,0,2283.93,2428.55,8.16
2095.5,2,1,2229.4,2218.52,8.393
2095.5,2,3,2162.18,2177.62,7.466
2095.5,3,0,2223.86,2106.46,7.448
2095.5,3,1,1899.52,1889.08,5.991
2095.5,3,2,1959.3,1979.29,6.137
2096.0,0,1,2111.61,2232.14,7.089
2096.0,0,2,2164.58,2312.67,7.207
2096.0,0,3,1974.21,2075.14,6.156
2096.0,1,0,2482.78,2563.39,8.288
2096.0,1,2,2013.16,2011.1,6.849
2096.0,1,3,2214.63,2225.83,7.607
2096.0,2,0,2564.55,2521.34,8.194
2096.0,2,1,2149.47,2149.17,8.333
2096.0,2,3,2135.72,2114.38,7.444
2096.0,3,0,2290.31,2383.42,7.516
2096.0,3,1,1965.36,1962.86,6.039
2096.0,3,2,2027.97,2015.79,6.155
2096.5,0,1,2425.72,2447.33,7.15
2096.5,0,2,2465.33,2452.3,7.252
2096.5,0,3,2240.32,2266.58,6.216
2096.5,1,0,2451.55,2287.23,8.237
2096.5,1,2,2053.38,2069.15,6.883
2096.5,1,3,2088.0,2087.56,7.513
2096.5,2,0,2141.15,2193.51,8.089
2096.5,2,1,2212.75,2209.92,8.369
2096.5,2,3,2117.89,2144.08,7.452
2096.5,3,0,2404.84,2300.06,7.509
2096.5,3,1,1950.6,1926.87,6.023
2096.5,3,2,1906.94,1910.94,6.094
2097.0,0,1,2209.27,2062.83,7.052
2097.0,0,2,2041.47,2066.78,7.119
2097.0,0,3,2064.75,1957.58,6.132
2097.0,1,0,2329.93,2475.92,8.264
2097.0,1,2,2056.57,2052.16,6.878
2097.0,1,3,2119.71,2140.34,7.542
2097.0,2,0,2467.58,2561.02,8.194
2097.0,2,1,2181.04,2162.69,8.346
2097.0,2,3,2174.56,2165.58,7.464
2097.0,3,0,2152.11,2244.35,7.477
2097.0,3,1,1934.81,1937.33,6.025
2097.0,3,2,2012.42,2022.21,6.155
2097.5,0,1,2294.84,2422.26,7.137
2097.5,0,2,2351.45,2468.43,7.248
2097.5,0,3,2131.46,2239.39,6.204
2097.5,1,0,2562.92,2488.37,8.282
2097.5,1,2,2020.76,2038.37,6.867
2097.5,1,3,2129.92,2128.91,7.54
2097.5,2,0,2485.68,2311.37,8.152
2097.5,2,1,2188.77,2192.79,8.36
2097.5,2,3,2063.68,2079.86,7.418
2097.5,3,0,2407.23,2406.11,7.527
2097.5,3,1,1974.23,1958.2,6.037
2097.5,3,2,1989.45,1960.42,6.133
2098.0,0,1,2440.05,2303.48,7.126
2098.0,0,2,2426.33,2264.53,7.218
2098.0,0,3,2249.49,2153.81,6.197
2098.0,1,0,2173.22,2268.47,8.208
2098.0,1,2,2070.28,2074.95,6.888
2098.0,1,3,2199.0,2210.98,7.607
2098.0,2,0,2307.47,2454.01,8.165
2098.0,2,1,2212.06,2197.41,8.364
2098.0,2,3,2166.49,2179.24,7.468
2098.0,3,0,2168.97,2073.03,7.424
2098.0,3,1,1899.57,1893.85,5.994
2098.0,3,2,1967.22,1987.29,6.14
2098.5,0,1,2131.88,2261.6,7.096
2098.5,0,2,2186.82,2339.33,7.215
2098.5,0,3,1992.28,2100.46,6.166
2098.5,1,0,2498.41,2564.29,8.29
2098.5,1,2,2005.89,2006.05,6.845
2098.5,1,3,2140.63,2150.0,7.549
2098.5,2,0,2568.42,2503.94,8.19
2098.5,2,1,2153.96,2155.17,8.336
2098.5,2,3,2126.23,2105.13,7.44
2098.5,3,0,2309.25,2395.04,7.517
2098.5,3,1,1967.91,1963.9,6.037
2098.5,3,2,2026.53,2011.09,6.153
2099.0,0,1,2436.84,2439.46,7.149
2099.0,0,2,2472.64,2439.05,7.252
2099.0,0,3,2249.73,2261.3,6.218
2099.0,1,0,2419.0,2255.9,8.228
2099.0,1,2,2056.83,2071.71,6.887
2099.0,1,3,2200.05,2206.05,7.607
2099.0,2,0,2154.67,2230.61,8.102
2099.0,2,1,2214.33,2210.06,8.367
2099.0,2,3,2125.39,2151.14,7.456
2099.0,3,0,2391.33,2275.46,7.501
2099.0,3,1,1943.88,1920.06,6.016
2099.0,3,2,1912.99,1921.93,6.103
2099.5,0,1,2137.33,2025.5,7.023
2099.5,0,2,2046.72,2101.71,7.141
2099.5,0,3,2014.54,1927.86,6.114
2099.5,1,0,2350.76,2494.45,8.27
2099.5,1,2,2053.0,2048.03,6.878
2099.5,1,3,2199.42,2214.39,7.607
2099.5,2,0,2486.6,2564.42,8.194
2099.5,2,1,2216.97,2204.83,8.39
2099.5,2,3,2172.27,2160.52,7.464
2099.5,3,0,2172.16,2270.54,7.483
2099.5,3,1,1939.61,1942.06,6.024
2099.5,3,2,2016.86,2023.8,6.155
2100.0,0,1,2315.32,2433.83,7.139
2100.0,0,2,2371.14,2475.14,7.251
2100.0,0,3,2149.2,2250.29,6.21
2100.0,1,0,2560.87,2469.34,8.28
2100.0,1,2,2025.54,2043.55,6.872
2100.0,1,3,2126.7,2124.94,7.541
2100.0,2,0,2453.93,2276.28,8.141
2100.0,2,1,2192.91,2196.45,8.359
2100.0,2,3,2070.91,2090.16,7.426
2100.0,3,0,2414.63,2397.16,7.523
2100.0,3,1,1972.18,1954.48,6.032
2100.0,3,2,1979.3,1950.33,6.127
2100.5,0,1,2426.14,2276.27,7.12
2100.5,0,2,2403.09,2233.3,7.211
2100.5,0,3,2238.17,2132.26,6.195
2100.5,1,0,2190.3,2299.28,8.219
2100.5,1,2,2070.45,2073.72,6.89
2100.5,1,3,2089.66,2111.49,7.532
2100.5,2,0,2331.11,2477.07,8.17
2100.5,2,1,2209.26,2193.47,8.36
2100.5,2,3,2170.14,2180.02,7.469
2100.5,3,0,2073.07,2069.71,7.397
2100.5,3,1,1903.03,1900.07,5.996
2100.5,3,2,1974.87,1994.64,6.142
2101.0,0,1,2152.97,2289.27,7.102
2101.0,0,2,2209.36,2364.0,7.222
2101.0,0,3,2010.79,2124.59,6.176
2101.0,1,0,2512.76,2562.85,8.292
2101.0,1,2,1998.57,2003.16,6.84
2101.0,1,3,2141.31,2149.18,7.553
2101.0,2,0,2569.08,2483.88,8.186
2101.0,2,1,2158.7,2161.05,8.338
2101.0,2,3,2115.69,2095.5,7.436
2101.0,3,0,2327.37,2404.08,7.518
2101.0,3,1,1969.97,1964.33,6.034
2101.0,3,2,2024.04,2005.53,6.15
2101.5,0,1,2445.94,2429.01,7.146
2101.5,0,2,2477.4,2423.3,7.25
2101.5,0,3,2257.41,2253.87,6.219
2101.5,1,0,2380.74,2223.56,8.218
2101.5,1,2,2060.0,2073.87,6.89
2101.5,1,3,2073.83,2077.66,7.509
2101.5,2,0,2171.84,2266.75,8.113
2101.5,2,1,2215.44,2209.67,8.365
2101.5,2,3,2132.6,2157.53,7.46
2101.5,3,0,2373.68,2249.08,7.492
2101.5,3,1,1936.48,1912.98,6.009
2101.5,3,2,1920.27,1932.64,6.11
2102.0,0,1,2033.78,2048.41,7.013
2102.0,0,2,2058.58,2137.22,7.157
2102.0,0,3,1918.26,1921.59,6.087
2102.0,1,0,2371.36,2510.97,8.275
2102.0,1,2,2048.97,2043.63,6.878
2102.0,1,3,2127.34,2146.16,7.551
2102.0,2,0,2504.21,2564.83,8.194
2102.0,2,1,2166.91,2150.11,8.333
2102.0,2,3,2169.02,2154.72,7.463
2102.0,3,0,2192.62,2294.91,7.487
2102.0,3,1,1944.22,1946.33,6.023
2102.0,3,2,2020.59,2024.43,6.154
2102.5,0,1,2335.1,2442.91,7.141
2102.5,0,2,2389.81,2479.18,7.254
2102.5,0,3,2166.29,2259.12,6.215
2102.5,1,0,2555.98,2448.29,8.277
2102.5,1,2,2030.29,2048.44,6.878
2102.5,1,3,2122.99,2120.67,7.543
2102.5,2,0,2415.69,2239.75,8.128
2102.5,2,1,2196.79,2199.68,8.359
2102.5,2,3,2078.52,2100.23,7.433
2102.5,3,0,2419.62,2385.62,7.519
2102.5,3,1,1969.45,1950.18,6.027
2102.5,3,2,1967.94,1939.81,6.12
2103.0,0,1,2408.06,2247.27,7.112
2103.0,0,2,2374.65,2200.62,7.204
2103.0,0,3,2223.52,2109.2,6.191
2103.0,1,0,2208.61,2329.07,8.229
2103.0,1,2,2070.17,2072.09,6.892
2103.0,1,3,2094.69,2116.96,7.538
2103.0,2,0,2354.6,2497.68,8.174
2103.0,2,1,2205.88,2189.1,8.356
2103.0,2,3,2173.08,2179.94,7.471
2103.0,3,0,2073.29,2101.1,7.418
2103.0,3,1,1907.54,1906.43,5.998
2103.0,3,2,1982.26,2001.23,6.143
2103.5,0,1,2174.38,2315.29,7.108
2103.5,0,2,2231.94,2386.64,7.229
2103.5,0,3,2029.74,2147.19,6.184
2103.5,1,0,2525.7,2559.07,8.293
2103.5,1,2,1996.84,2006.69,6.846
2103.5,1,3,2141.54,2147.91,7.556
2103.5,2,0,2566.21,2461.29,8.181
2103.5,2,1,2213.22,2210.21,8.388
2103.5,2,3,2104.04,2085.55,7.431
2103.5,3,0,2344.45,2410.51,7.518
2103.5,3,1,1971.5,1964.12,6.03
2103.5,3,2,2020.49,1999.13,6.146
2104.0,0,1,2452.79,2416.06,7.144
2104.0,0,2,2479.31,2405.18,7.249
2104.0,0,3,2263.12,2244.38,6.22
2104.0,1,0,2335.41,2190.27,8.205
2104.0,1,2,2062.87,2075.61,6.893
2104.0,1,3,2067.36,2075.88,7.508
2104.0,2,0,2191.35,2301.62,8.123
2104.0,2,1,2216.05,2208.75,8.363
2104.0,2,3,2139.47,2163.22,7.463
2104.0,3,0,2351.67,2221.02,7.482
2104.0,3,1,1928.43,1905.71,6.001
2104.0,3,2,1928.01,1943.09,6.115
2104.5,0,1,2037.88,2082.32,7.033
2104.5,0,2,2074.17,2172.0,7.171
2104.5,0,3,1913.35,1950.53,6.112
2104.5,1,0,2391.69,2525.34,8.28
2104.5,1,2,2044.49,2038.98,6.877
2104.5,1,3,2130.72,2148.43,7.556
2104.5,2,0,2520.2,2562.25,8.194
2104.5,2,1,2159.01,2143.75,8.324
2104.5,2,3,2164.77,2148.25,7.462
2104.5,3,0,2213.27,2317.33,7.491
2104.5,3,1,1948.56,1950.1,6.022
2104.5,3,2,2023.54,2024.12,6.153
2105.0,0,1,2354.04,2449.44,7.142
2105.0,0,2,2407.28,2480.56,7.257
2105.0,0,3,2182.58,2265.85,6.219
2105.0,1,0,2547.92,2425.45,8.274
2105.0,1,2,2034.92,2053.09,6.882
2105.0,1,3,2118.79,2116.1,7.543
2105.0,2,0,2369.55,2202.11,8.113
2105.0,2,1,2200.39,2202.43,8.358
2105.0,2,3,2086.41,2109.89,7.44
2105.0,3,0,2421.95,2371.56,7.515
2105.0,3,1,1966.01,1945.37,6.022
2105.0,3,2,1955.32,1928.91,6.112
2105.5,0,1,2385.41,2216.69,7.103
2105.5,0,2,2338.35,2183.15,7.211
2105.5,0,3,2205.3,2084.77,6.187
2105.5,1,0,2227.92,2357.56,8.238
2105.5,1,2,2069.45,2070.04,6.893
2105.5,1,3,2099.69,2122.13,7.544
2105.5,2,0,2377.84,2515.65,8.177
2105.5,2,1,2201.92,2184.33,8.351
2105.5,2,3,2175.27,2179.01,7.472
2105.5,3,0,2084.66,2132.83,7.431
2105.5,3,1,1912.45,1912.69,5.999
2105.5,3,2,1989.29,2007.02,6.145
2106.0,0,1,2196.14,2339.29,7.112
2106.0,0,2,2254.56,2406.99,7.235
2106.0,0,3,2048.85,2168.28,6.193
2106.0,1,0,2537.03,2552.98,8.294
2106.0,1,2,1999.89,2012.29,6.854
2106.0,1,3,2141.29,2146.21,7.558
2106.0,2,0,2559.56,2436.24,8.175
2106.0,2,1,2168.39,2172.23,8.341
2106.0,2,3,2091.11,2075.38,7.424
2106.0,3,0,2360.33,2414.26,7.517
2106.0,3,1,1972.47,1963.27,6.027
2106.0,3,2,2015.82,1991.96,6.143
2106.5,0,1,2457.16,2400.66,7.14
2106.5,0,2,2478.24,2384.65,7.247
2106.5,0,3,2266.8,2232.78,6.221
2106.5,1,0,2279.01,2156.22,8.187
2106.5,1,2,2065.41,2076.93,6.896
2106.5,1,3,2065.88,2079.34,7.514
2106.5,2,0,2212.26,2335.15,8.131
2106.5,2,1,2216.14,2207.29,8.36
2106.5,2,3,2145.95,2168.17,7.467
2106.5,3,0,2324.92,2191.47,7.471
2106.5,3,1,1919.82,1898.28,5.991
2106.5,3,2,1936.04,1953.13,6.12
2107.0,0,1,2048.93,2116.85,7.047
2107.0,0,2,2092.21,2205.61,7.183
2107.0,0,3,1922.47,1979.72,6.13
2107.0,1,0,2411.51,2537.62,8.284
2107.0,1,2,2039.53,2034.13,6.876
2107.0,1,3,2133.78,2150.28,7.56
2107.0,2,0,2534.34,2556.68,8.193
2107.0,2,1,2150.52,2137.85,8.315
2107.0,2,3,2159.5,2141.13,7.46
2107.0,3,0,2233.88,2337.7,7.494
2107.0,3,1,1952.61,1953.34,6.02
2107.0,3,2,2025.66,2022.85,6.152
2107.5,0,1,2371.96,2453.38,7.143
2107.5,0,2,2423.37,2479.25,7.259
2107.5,0,3,2197.97,2270.42,6.224
2107.5,1,0,2536.51,2400.87,8.27
2107.5,1,2,2039.43,2057.42,6.887
2107.5,1,3,2114.11,2111.29,7.544
2107.5,2,0,2313.0,2163.3,8.094
2107.5,2,1,2203.64,2204.71,8.357
2107.5,2,3,2094.36,2119.19,7.446
2107.5,3,0,2421.41,2355.04,7.509
2107.5,3,1,1961.88,1940.04,6.016
2107.5,3,2,1941.24,1917.72,6.103
2108.0,0,1,2357.8,2184.66,7.093
2108.0,0,2,2299.71,2131.37,7.183
2108.0,0,3,2183.26,2059.07,6.182
2108.0,1,0,2247.87,2384.71,8.246
2108.0,1,2,2068.25,2067.61,6.894
2108.0,1,3,2104.61,2127.01,7.55
2108.0,2,0,2400.67,2530.87,8.18
2108.0,2,1,2231.82,2218.92,8.388
2108.0,2,3,2176.66,2177.24,7.473
2108.0,3,0,2099.92,2163.83,7.441
2108.0,3,1,1917.49,1918.77,6.0
2108.0,3,2,1995.89,2011.98,6.146
2108.5,0,1,2218.04,2361.23,7.117
2108.5,0,2,2276.94,2425.09,7.241
2108.5,0,3,2068.01,2187.72,6.2
2108.5,1,0,2546.61,2544.6,8.295
2108.5,1,2,2004.09,2018.1,6.862
2108.5,1,3,2185.3,2192.16,7.607
2108.5,2,0,2548.86,2408.83,8.169
2108.5,2,1,2173.2,2177.42,8.342
2108.5,2,3,2076.38,2065.05,7.415
2108.5,3,0,2374.8,2415.32,7.516
2108.5,3,1,1972.85,1961.8,6.023
2108.5,3,2,2010.0,1984.07,6.139
2109.0,0,1,2458.79,2382.92,7.136
2109.0,0,2,2473.76,2361.99,7.244
2109.0,0,3,2268.16,2219.24,6.221
2109.0,1,0,2147.49,2142.82,8.146
2109.0,1,2,2067.59,2077.83,6.899
2109.0,1,3,2068.65,2084.87,7.523
2109.0,2,0,2234.28,2366.98,8.139
2109.0,2,1,2239.0,2230.65,8.388
2109.0,2,3,2151.99,2172.34,7.469
2109.0,3,0,2292.88,2160.67,7.458
2109.0,3,1,1910.51,1891.15,5.981
2109.0,3,2,1944.11,1962.76,6.123
2109.5,0,1,2063.94,2150.52,7.058
2109.5,0,2,2111.68,2238.14,7.194
2109.5,0,3,1935.55,2008.48,6.145
2109.5,1,0,2430.77,2547.67,8.288
2109.5,1,2,2034.14,2029.07,6.875
2109.5,1,3,2136.5,2151.69,7.564
2109.5,2,0,2546.37,2548.16,8.191
2109.5,2,1,2220.42,2211.95,8.386
2109.5,2,3,2153.24,2133.4,7.458
2109.5,3,0,2254.28,2355.87,7.496
2109.5,3,1,1956.3,1956.03,6.018
2109.5,3,2,2026.89,2020.64,6.15
2110.0,0,1,2388.72,2454.71,7.143
2110.0,0,2,2437.9,2475.25,7.26
2110.0,0,3,2212.3,2272.83,6.227
2110.0,1,0,2521.47,2374.7,8.265
2110.0,1,2,2043.77,2061.45,6.891
2110.0,1,3,2108.95,2106.26,7.545
2110.0,2,0,2234.31,2122.98,8.063
2110.0,2,1,2206.54,2206.48,8.355
2110.0,2,3,2102.29,2128.05,7.451
2110.0,3,0,2417.76,2336.16,7.503
2110.0,3,1,1957.03,1934.27,6.01
2110.0,3,2,1925.01,1906.36,6.09
2110.5,0,1,2571.88,2406.77,10.438
2110.5,0,2,2269.34,2148.15,7.211
2110.5,0,3,2157.04,2032.26,6.175
2110.5,1,0,2268.35,2410.28,8.254
2110.5,1,2,2066.57,2064.81,6.896
2110.5,1,3,2109.37,2131.59,7.556
2110.5,2,0,2422.81,2543.37,8.182
2110.5,2,1,2192.27,2173.75,8.341
2110.5,2,3,2177.21,2174.63,7.473
2110.5,3,0,2117.35,2193.81,7.449
2110.5,3,1,941.54,934.76,4.631
2110.5,3,2,2002.0,2016.08,6.146
2111.0,0,1,2239.77,2381.15,7.121
2111.0,0,2,2298.98,2440.81,7.246
2111.0,0,3,2087.04,2205.44,6.207
2111.0,1,0,2554.25,2533.96,8.295
2111.0,1,2,2008.63,2023.95,6.869
2111.0,1,3,2139.35,2141.56,7.564
2111.0,2,0,2533.67,2379.3,8.161
2111.0,2,1,2177.91,2182.29,8.342
2111.0,2,3,2056.65,2058.8,7.402
2111.0,3,0,2387.68,2413.67,7.514
2111.0,3,1,939.57,937.43,4.631
2111.0,3,2,2003.03,1975.52,6.134
2111.5,0,1,2709.71,2616.6,10.486
2111.5,0,2,2465.71,2337.18,7.24
2111.5,0,3,2267.08,2203.74,6.22
2111.5,1,0,2139.14,2172.96,8.173
2111.5,1,2,2069.41,2078.3,6.901
2111.5,1,3,2162.86,2173.2,7.607
2111.5,2,0,2257.09,2396.88,8.145
2111.5,2,1,2240.8,2231.56,8.387
2111.5,2,3,2157.53,2175.72,7.472
2111.5,3,0,2254.88,2128.68,7.443
2111.5,3,1,942.71,932.14,4.63
2111.5,3,2,1952.23,1971.83,6.127
2112.0,0,1,2339.62,2438.12,10.425
2112.0,0,2,2132.35,2269.16,7.203
2112.0,0,3,1950.77,2036.55,6.158
2112.0,1,0,2449.32,2555.47,8.292
2112.0,1,2,2028.32,2023.85,6.874
2112.0,1,3,2138.84,2152.65,7.568
2112.0,2,0,2556.09,2536.7,8.188
2112.0,2,1,2143.86,2141.13,8.312
2112.0,2,3,2145.96,2125.1,7.456
2112.0,3,0,2274.31,2371.71,7.498
2112.0,3,1,5121.5,5117.38,3.404
2112.0,3,2,2027.18,2017.49,6.148
2112.5,0,1,2661.87,2706.71,10.497
2112.5,0,2,2450.66,2468.6,7.261
2112.5,0,3,2225.43,2273.06,6.231
2112.5,1,0,2502.57,2347.03,8.26
2112.5,1,2,2047.94,2065.11,6.895
2112.5,1,3,2103.33,2101.06,7.545
2112.5,2,0,2133.3,2151.67,8.058
2112.5,2,1,2209.05,2207.74,8.354
2112.5,2,3,2110.19,2136.34,7.456
2112.5,3,0,2410.63,2315.16,7.497
2112.5,3,1,5037.72,5049.2,3.411
